	accuracy	precision	recall	f1
2182	0.8125	1.0	0.8125	0.8965517
2183	0.875	1.0	0.875	0.93333334
2184	0.75	1.0	0.75	0.85714287
2185	0.5625	1.0	0.5625	0.72
2186	0.75	1.0	0.75	0.85714287
2187	0.5625	1.0	0.5625	0.72
2188	0.5	1.0	0.5	0.6666667
2189	0.8125	1.0	0.8125	0.8965517
2190	0.75	1.0	0.75	0.85714287
2191	0.6875	1.0	0.6875	0.8148148
2192	1.0	1.0	1.0	1.0
2193	0.75	1.0	0.75	0.85714287
2194	0.75	1.0	0.75	0.85714287
2195	0.8125	1.0	0.8125	0.8965517
2196	0.6875	1.0	0.6875	0.8148148
2197	0.5	1.0	0.5	0.6666667
2198	0.625	1.0	0.625	0.7692308
2199	0.875	1.0	0.875	0.93333334
2200	0.875	1.0	0.875	0.93333334
2201	0.75	1.0	0.75	0.85714287
2202	0.8125	1.0	0.8125	0.8965517
2203	0.8125	1.0	0.8125	0.8965517
2204	0.5625	1.0	0.5625	0.72
2205	0.75	1.0	0.75	0.85714287
2206	0.6875	1.0	0.6875	0.8148148
2207	0.8125	1.0	0.8125	0.8965517
2208	0.625	1.0	0.625	0.7692308
2209	0.8125	1.0	0.8125	0.8965517
2210	0.5625	1.0	0.5625	0.72
2211	0.8125	1.0	0.8125	0.8965517
2212	0.6875	1.0	0.6875	0.8148148
2213	0.8125	1.0	0.8125	0.8965517
2214	0.5625	1.0	0.5625	0.72
2215	0.75	1.0	0.75	0.85714287
2216	0.8125	1.0	0.8125	0.8965517
2217	0.6875	1.0	0.6875	0.8148148
2218	0.6875	1.0	0.6875	0.8148148
2219	0.75	1.0	0.75	0.85714287
2220	0.75	1.0	0.75	0.85714287
2221	0.8125	1.0	0.8125	0.8965517
2222	0.9375	1.0	0.9375	0.9677419
2223	1.0	1.0	1.0	1.0
2224	0.75	1.0	0.75	0.85714287
2225	0.8125	1.0	0.8125	0.8965517
2226	0.9375	1.0	0.9375	0.9677419
2227	0.6875	1.0	0.6875	0.8148148
2228	0.625	1.0	0.625	0.7692308
2229	0.625	1.0	0.625	0.7692308
2230	0.6875	1.0	0.6875	0.8148148
2231	0.6875	1.0	0.6875	0.8148148
2232	0.75	1.0	0.75	0.85714287
2233	0.8125	1.0	0.8125	0.8965517
2234	0.8125	1.0	0.8125	0.8965517
2235	0.8125	1.0	0.8125	0.8965517
2236	0.9375	1.0	0.9375	0.9677419
2237	0.8125	1.0	0.8125	0.8965517
2238	0.625	1.0	0.625	0.7692308
2239	0.9375	1.0	0.9375	0.9677419
2240	0.8125	1.0	0.8125	0.8965517
2241	0.75	1.0	0.75	0.85714287
2242	0.8125	1.0	0.8125	0.8965517
2243	0.5625	1.0	0.5625	0.72
2244	0.5625	1.0	0.5625	0.72
2245	0.75	1.0	0.75	0.85714287
2246	0.6875	1.0	0.6875	0.8148148
2247	0.5625	1.0	0.5625	0.72
2248	0.75	1.0	0.75	0.85714287
2249	0.9375	1.0	0.9375	0.9677419
2250	0.6875	1.0	0.6875	0.8148148
2251	0.6875	1.0	0.6875	0.8148148
2252	0.75	1.0	0.75	0.85714287
2253	0.6875	1.0	0.6875	0.8148148
2254	0.6875	1.0	0.6875	0.8148148
2255	0.5625	1.0	0.5625	0.72
2256	0.9375	1.0	0.9375	0.9677419
2257	0.75	1.0	0.75	0.85714287
2258	0.6875	1.0	0.6875	0.8148148
2259	0.6875	1.0	0.6875	0.8148148
2260	0.6875	1.0	0.6875	0.8148148
2261	0.5625	1.0	0.5625	0.72
2262	0.6875	1.0	0.6875	0.8148148
2263	0.5	1.0	0.5	0.6666667
2264	0.625	1.0	0.625	0.7692308
2265	0.75	1.0	0.75	0.85714287
2266	0.625	1.0	0.625	0.7692308
2267	0.6875	1.0	0.6875	0.8148148
2268	0.8125	1.0	0.8125	0.8965517
2269	0.75	1.0	0.75	0.85714287
2270	0.75	1.0	0.75	0.85714287
2271	0.625	1.0	0.625	0.7692308
2272	0.8125	1.0	0.8125	0.8965517
2273	0.8125	1.0	0.8125	0.8965517
2274	0.625	1.0	0.625	0.7692308
2275	0.8125	1.0	0.8125	0.8965517
2276	0.5	1.0	0.5	0.6666667
2277	0.5625	1.0	0.5625	0.72
2278	0.9375	1.0	0.9375	0.9677419
2279	0.8125	1.0	0.8125	0.8965517
2280	0.6875	1.0	0.6875	0.8148148
2281	0.6875	1.0	0.6875	0.8148148
2282	0.625	1.0	0.625	0.7692308
2283	0.6875	1.0	0.6875	0.8148148
2284	0.875	1.0	0.875	0.93333334
2285	0.8125	1.0	0.8125	0.8965517
2286	0.75	1.0	0.75	0.85714287
2287	0.6875	1.0	0.6875	0.8148148
2288	0.8125	1.0	0.8125	0.8965517
2289	0.75	1.0	0.75	0.85714287
2290	0.5625	1.0	0.5625	0.72
2291	0.5625	1.0	0.5625	0.72
2292	0.625	1.0	0.625	0.7692308
2293	0.8125	1.0	0.8125	0.8965517
2294	0.8125	1.0	0.8125	0.8965517
2295	0.8125	1.0	0.8125	0.8965517
2296	0.8125	1.0	0.8125	0.8965517
2297	0.8125	1.0	0.8125	0.8965517
2298	0.8125	1.0	0.8125	0.8965517
2299	0.75	1.0	0.75	0.85714287
2300	0.75	1.0	0.75	0.85714287
2301	0.625	1.0	0.625	0.7692308
2302	0.6875	1.0	0.6875	0.8148148
2303	0.6875	1.0	0.6875	0.8148148
2304	0.8125	1.0	0.8125	0.8965517
2305	0.75	1.0	0.75	0.85714287
2306	0.5625	1.0	0.5625	0.72
2307	0.75	1.0	0.75	0.85714287
2308	0.75	1.0	0.75	0.85714287
2309	0.875	1.0	0.875	0.93333334
2310	0.6875	1.0	0.6875	0.8148148
2311	0.625	1.0	0.625	0.7692308
2312	0.8125	1.0	0.8125	0.8965517
2313	0.6875	1.0	0.6875	0.8148148
2314	0.625	1.0	0.625	0.7692308
2315	0.75	1.0	0.75	0.85714287
2316	0.5625	1.0	0.5625	0.72
2317	0.75	1.0	0.75	0.85714287
2318	0.6875	1.0	0.6875	0.8148148
2319	0.75	1.0	0.75	0.85714287
2320	0.8125	1.0	0.8125	0.8965517
2321	0.6875	1.0	0.6875	0.8148148
2322	0.625	1.0	0.625	0.7692308
2323	0.8125	1.0	0.8125	0.8965517
2324	0.75	1.0	0.75	0.85714287
2325	0.8125	1.0	0.8125	0.8965517
2326	0.8125	1.0	0.8125	0.8965517
2327	0.625	1.0	0.625	0.7692308
2328	0.8125	1.0	0.8125	0.8965517
2329	0.5625	1.0	0.5625	0.72
2330	0.875	1.0	0.875	0.93333334
2331	0.8125	1.0	0.8125	0.8965517
2332	0.5	1.0	0.5	0.6666667
2333	0.6875	1.0	0.6875	0.8148148
2334	0.75	1.0	0.75	0.85714287
2335	0.6875	1.0	0.6875	0.8148148
2336	0.625	1.0	0.625	0.7692308
2337	0.6875	1.0	0.6875	0.8148148
2338	0.8125	1.0	0.8125	0.8965517
2339	0.8125	1.0	0.8125	0.8965517
2340	0.6875	1.0	0.6875	0.8148148
2341	0.875	1.0	0.875	0.93333334
2342	0.625	1.0	0.625	0.7692308
2343	0.4375	1.0	0.4375	0.6086956
2344	0.625	1.0	0.625	0.7692308
2345	0.75	1.0	0.75	0.85714287
2346	0.75	1.0	0.75	0.85714287
2347	0.75	1.0	0.75	0.85714287
2348	0.6875	1.0	0.6875	0.8148148
2349	0.6875	1.0	0.6875	0.8148148
2350	0.875	1.0	0.875	0.93333334
2351	0.75	1.0	0.75	0.85714287
2352	0.625	1.0	0.625	0.7692308
2353	0.6875	1.0	0.6875	0.8148148
2354	0.8125	1.0	0.8125	0.8965517
2355	0.8125	1.0	0.8125	0.8965517
2356	0.6875	1.0	0.6875	0.8148148
2357	0.875	1.0	0.875	0.93333334
2358	0.625	1.0	0.625	0.7692308
2359	0.8125	1.0	0.8125	0.8965517
2360	0.8125	1.0	0.8125	0.8965517
2361	0.625	1.0	0.625	0.7692308
2362	0.5	1.0	0.5	0.6666667
2363	0.4375	1.0	0.4375	0.6086956
2364	0.625	1.0	0.625	0.7692308
2365	0.5625	1.0	0.5625	0.72
2366	0.5	1.0	0.5	0.6666667
2367	0.6875	1.0	0.6875	0.8148148
2368	0.8125	1.0	0.8125	0.8965517
2369	0.5	1.0	0.5	0.6666667
2370	0.875	1.0	0.875	0.93333334
2371	0.8125	1.0	0.8125	0.8965517
2372	0.625	1.0	0.625	0.7692308
2373	0.6875	1.0	0.6875	0.8148148
2374	0.6875	1.0	0.6875	0.8148148
2375	0.5625	1.0	0.5625	0.72
2376	0.75	1.0	0.75	0.85714287
2377	0.6875	1.0	0.6875	0.8148148
2378	0.5625	1.0	0.5625	0.72
2379	0.8125	1.0	0.8125	0.8965517
2380	0.625	1.0	0.625	0.7692308
2381	0.5	1.0	0.5	0.6666667
2382	0.6875	1.0	0.6875	0.8148148
2383	0.6875	1.0	0.6875	0.8148148
2384	1.0	1.0	1.0	1.0
2385	0.8125	1.0	0.8125	0.8965517
2386	0.6875	1.0	0.6875	0.8148148
2387	0.75	1.0	0.75	0.85714287
2388	0.75	1.0	0.75	0.85714287
2389	0.75	1.0	0.75	0.85714287
2390	0.8125	1.0	0.8125	0.8965517
2391	0.6875	1.0	0.6875	0.8148148
2392	0.625	1.0	0.625	0.7692308
2393	0.8125	1.0	0.8125	0.8965517
2394	0.75	1.0	0.75	0.85714287
2395	0.625	1.0	0.625	0.7692308
2396	0.75	1.0	0.75	0.85714287
2397	0.875	1.0	0.875	0.93333334
2398	0.9375	1.0	0.9375	0.9677419
2399	0.5625	1.0	0.5625	0.72
2400	0.625	1.0	0.625	0.7692308
2401	0.6875	1.0	0.6875	0.8148148
2402	0.875	1.0	0.875	0.93333334
2403	0.75	1.0	0.75	0.85714287
2404	0.75	1.0	0.75	0.85714287
2405	0.875	1.0	0.875	0.93333334
2406	0.625	1.0	0.625	0.7692308
2407	0.75	1.0	0.75	0.85714287
2408	0.75	1.0	0.75	0.85714287
2409	0.75	1.0	0.75	0.85714287
2410	0.9375	1.0	0.9375	0.9677419
2411	0.625	1.0	0.625	0.7692308
2412	0.6875	1.0	0.6875	0.8148148
2413	0.8125	1.0	0.8125	0.8965517
2414	0.75	1.0	0.75	0.85714287
2415	0.75	1.0	0.75	0.85714287
2416	0.625	1.0	0.625	0.7692308
2417	0.8125	1.0	0.8125	0.8965517
2418	0.75	1.0	0.75	0.85714287
2419	0.75	1.0	0.75	0.85714287
2420	0.875	1.0	0.875	0.93333334
2421	0.6875	1.0	0.6875	0.8148148
2422	0.8125	1.0	0.8125	0.8965517
2423	0.75	1.0	0.75	0.85714287
2424	0.5625	1.0	0.5625	0.72
2425	0.75	1.0	0.75	0.85714287
2426	0.75	1.0	0.75	0.85714287
2427	0.75	1.0	0.75	0.85714287
2428	0.6875	1.0	0.6875	0.8148148
2429	0.5625	1.0	0.5625	0.72
2430	0.75	1.0	0.75	0.85714287
2431	0.8125	1.0	0.8125	0.8965517
2432	0.4375	1.0	0.4375	0.6086956
2433	0.8125	1.0	0.8125	0.8965517
2434	0.625	1.0	0.625	0.7692308
2435	0.8125	1.0	0.8125	0.8965517
2436	0.6875	1.0	0.6875	0.8148148
2437	0.5	1.0	0.5	0.6666667
2438	0.6875	1.0	0.6875	0.8148148
2439	0.625	1.0	0.625	0.7692308
2440	0.6875	1.0	0.6875	0.8148148
2441	0.8125	1.0	0.8125	0.8965517
2442	0.5625	1.0	0.5625	0.72
2443	0.5625	1.0	0.5625	0.72
2444	0.5625	1.0	0.5625	0.72
2445	0.6875	1.0	0.6875	0.8148148
2446	0.625	1.0	0.625	0.7692308
2447	0.8125	1.0	0.8125	0.8965517
2448	0.75	1.0	0.75	0.85714287
2449	0.875	1.0	0.875	0.93333334
2450	0.625	1.0	0.625	0.7692308
2451	0.5625	1.0	0.5625	0.72
2452	0.625	1.0	0.625	0.7692308
2453	0.625	1.0	0.625	0.7692308
2454	0.6875	1.0	0.6875	0.8148148
2455	0.75	1.0	0.75	0.85714287
2456	0.75	1.0	0.75	0.85714287
2457	0.6875	1.0	0.6875	0.8148148
2458	0.75	1.0	0.75	0.85714287
2459	0.8125	1.0	0.8125	0.8965517
2460	0.75	1.0	0.75	0.85714287
2461	0.75	1.0	0.75	0.85714287
2462	0.625	1.0	0.625	0.7692308
2463	0.4375	1.0	0.4375	0.6086956
2464	0.8125	1.0	0.8125	0.8965517
2465	0.875	1.0	0.875	0.93333334
2466	0.5625	1.0	0.5625	0.72
2467	0.75	1.0	0.75	0.85714287
2468	0.875	1.0	0.875	0.93333334
2469	0.5625	1.0	0.5625	0.72
2470	0.75	1.0	0.75	0.85714287
2471	0.875	1.0	0.875	0.93333334
2472	0.625	1.0	0.625	0.7692308
2473	0.6875	1.0	0.6875	0.8148148
2474	0.625	1.0	0.625	0.7692308
2475	0.6875	1.0	0.6875	0.8148148
2476	0.75	1.0	0.75	0.85714287
2477	0.75	1.0	0.75	0.85714287
2478	0.8125	1.0	0.8125	0.8965517
2479	0.5625	1.0	0.5625	0.72
2480	0.875	1.0	0.875	0.93333334
2481	0.75	1.0	0.75	0.85714287
2482	0.6875	1.0	0.6875	0.8148148
2483	0.75	1.0	0.75	0.85714287
2484	0.8125	1.0	0.8125	0.8965517
2485	0.8125	1.0	0.8125	0.8965517
2486	0.6875	1.0	0.6875	0.8148148
2487	0.875	1.0	0.875	0.93333334
2488	0.6875	1.0	0.6875	0.8148148
2489	0.8125	1.0	0.8125	0.8965517
2490	0.8125	1.0	0.8125	0.8965517
2491	0.9375	1.0	0.9375	0.9677419
2492	0.75	1.0	0.75	0.85714287
2493	0.75	1.0	0.75	0.85714287
2494	0.6875	1.0	0.6875	0.8148148
2495	0.8125	1.0	0.8125	0.8965517
2496	0.5625	1.0	0.5625	0.72
2497	0.875	1.0	0.875	0.93333334
2498	0.75	1.0	0.75	0.85714287
2499	0.5	1.0	0.5	0.6666667
2500	0.6875	1.0	0.6875	0.8148148
2501	0.75	1.0	0.75	0.85714287
2502	0.6875	1.0	0.6875	0.8148148
2503	0.875	1.0	0.875	0.93333334
2504	0.75	1.0	0.75	0.85714287
2505	0.625	1.0	0.625	0.7692308
2506	0.6875	1.0	0.6875	0.8148148
2507	0.8125	1.0	0.8125	0.8965517
2508	0.6875	1.0	0.6875	0.8148148
2509	0.625	1.0	0.625	0.7692308
2510	0.625	1.0	0.625	0.7692308
2511	0.5625	1.0	0.5625	0.72
2512	0.625	1.0	0.625	0.7692308
2513	0.8125	1.0	0.8125	0.8965517
2514	0.8125	1.0	0.8125	0.8965517
2515	0.75	1.0	0.75	0.85714287
2516	0.625	1.0	0.625	0.7692308
2517	0.625	1.0	0.625	0.7692308
2518	0.9375	1.0	0.9375	0.9677419
2519	0.5625	1.0	0.5625	0.72
2520	0.75	1.0	0.75	0.85714287
2521	0.8125	1.0	0.8125	0.8965517
2522	0.8125	1.0	0.8125	0.8965517
2523	0.75	1.0	0.75	0.85714287
2524	0.625	1.0	0.625	0.7692308
2525	0.875	1.0	0.875	0.93333334
2526	0.625	1.0	0.625	0.7692308
2527	0.6875	1.0	0.6875	0.8148148
2528	0.625	1.0	0.625	0.7692308
2529	0.6875	1.0	0.6875	0.8148148
2530	0.8125	1.0	0.8125	0.8965517
2531	0.625	1.0	0.625	0.7692308
2532	0.75	1.0	0.75	0.85714287
2533	0.75	1.0	0.75	0.85714287
2534	0.75	1.0	0.75	0.85714287
2535	0.8125	1.0	0.8125	0.8965517
2536	0.625	1.0	0.625	0.7692308
2537	0.625	1.0	0.625	0.7692308
2538	0.625	1.0	0.625	0.7692308
2539	0.5	1.0	0.5	0.6666667
2540	0.8125	1.0	0.8125	0.8965517
2541	0.625	1.0	0.625	0.7692308
2542	0.5625	1.0	0.5625	0.72
2543	0.75	1.0	0.75	0.85714287
2544	0.5625	1.0	0.5625	0.72
2545	0.625	1.0	0.625	0.7692308
2546	0.5625	1.0	0.5625	0.72
2547	0.625	1.0	0.625	0.7692308
2548	0.8125	1.0	0.8125	0.8965517
2549	0.6875	1.0	0.6875	0.8148148
2550	0.5625	1.0	0.5625	0.72
2551	0.6875	1.0	0.6875	0.8148148
2552	0.75	1.0	0.75	0.85714287
2553	0.8125	1.0	0.8125	0.8965517
2554	0.6875	1.0	0.6875	0.8148148
2555	0.5	1.0	0.5	0.6666667
2556	0.75	1.0	0.75	0.85714287
2557	0.6875	1.0	0.6875	0.8148148
2558	0.8125	1.0	0.8125	0.8965517
2559	0.8125	1.0	0.8125	0.8965517
2560	0.5625	1.0	0.5625	0.72
2561	0.5	1.0	0.5	0.6666667
2562	0.75	1.0	0.75	0.85714287
2563	0.5625	1.0	0.5625	0.72
2564	0.8125	1.0	0.8125	0.8965517
2565	0.625	1.0	0.625	0.7692308
2566	0.75	1.0	0.75	0.85714287
2567	0.8125	1.0	0.8125	0.8965517
2568	0.75	1.0	0.75	0.85714287
2569	0.8125	1.0	0.8125	0.8965517
2570	0.8125	1.0	0.8125	0.8965517
2571	0.75	1.0	0.75	0.85714287
2572	0.6875	1.0	0.6875	0.8148148
2573	0.6875	1.0	0.6875	0.8148148
2574	0.5625	1.0	0.5625	0.72
2575	0.625	1.0	0.625	0.7692308
2576	0.6875	1.0	0.6875	0.8148148
2577	0.8125	1.0	0.8125	0.8965517
2578	0.5	1.0	0.5	0.6666667
2579	0.6875	1.0	0.6875	0.8148148
2580	0.5625	1.0	0.5625	0.72
2581	0.5625	1.0	0.5625	0.72
2582	0.625	1.0	0.625	0.7692308
2583	0.75	1.0	0.75	0.85714287
2584	0.6875	1.0	0.6875	0.8148148
2585	0.625	1.0	0.625	0.7692308
2586	0.75	1.0	0.75	0.85714287
2587	0.5625	1.0	0.5625	0.72
2588	0.4375	1.0	0.4375	0.6086956
2589	0.625	1.0	0.625	0.7692308
2590	0.375	1.0	0.375	0.54545456
2591	0.875	1.0	0.875	0.93333334
2592	0.875	1.0	0.875	0.93333334
2593	0.625	1.0	0.625	0.7692308
2594	0.625	1.0	0.625	0.7692308
2595	0.75	1.0	0.75	0.85714287
2596	0.625	1.0	0.625	0.7692308
2597	0.625	1.0	0.625	0.7692308
2598	0.8125	1.0	0.8125	0.8965517
2599	0.625	1.0	0.625	0.7692308
2600	0.6875	1.0	0.6875	0.8148148
2601	0.75	1.0	0.75	0.85714287
2602	0.6875	1.0	0.6875	0.8148148
2603	0.625	1.0	0.625	0.7692308
2604	0.6875	1.0	0.6875	0.8148148
2605	0.625	1.0	0.625	0.7692308
2606	0.75	1.0	0.75	0.85714287
2607	0.6875	1.0	0.6875	0.8148148
2608	0.875	1.0	0.875	0.93333334
2609	0.875	1.0	0.875	0.93333334
2610	0.4375	1.0	0.4375	0.6086956
2611	0.6875	1.0	0.6875	0.8148148
2612	0.8125	1.0	0.8125	0.8965517
2613	0.6875	1.0	0.6875	0.8148148
2614	0.6875	1.0	0.6875	0.8148148
2615	0.8125	1.0	0.8125	0.8965517
2616	0.6875	1.0	0.6875	0.8148148
2617	0.625	1.0	0.625	0.7692308
2618	0.75	1.0	0.75	0.85714287
2619	0.6875	1.0	0.6875	0.8148148
2620	0.75	1.0	0.75	0.85714287
2621	0.5	1.0	0.5	0.6666667
2622	0.625	1.0	0.625	0.7692308
2623	0.8125	1.0	0.8125	0.8965517
2624	0.75	1.0	0.75	0.85714287
2625	0.5625	1.0	0.5625	0.72
2626	0.6875	1.0	0.6875	0.8148148
2627	0.6875	1.0	0.6875	0.8148148
2628	0.6875	1.0	0.6875	0.8148148
2629	0.5625	1.0	0.5625	0.72
2630	0.5	1.0	0.5	0.6666667
2631	0.8125	1.0	0.8125	0.8965517
2632	0.75	1.0	0.75	0.85714287
2633	0.625	1.0	0.625	0.7692308
2634	0.6875	1.0	0.6875	0.8148148
2635	0.625	1.0	0.625	0.7692308
2636	0.6875	1.0	0.6875	0.8148148
2637	0.625	1.0	0.625	0.7692308
2638	0.625	1.0	0.625	0.7692308
2639	0.75	1.0	0.75	0.85714287
2640	0.75	1.0	0.75	0.85714287
2641	0.6875	1.0	0.6875	0.8148148
2642	0.8125	1.0	0.8125	0.8965517
2643	0.5625	1.0	0.5625	0.72
2644	0.75	1.0	0.75	0.85714287
2645	0.5625	1.0	0.5625	0.72
2646	0.625	1.0	0.625	0.7692308
2647	0.8125	1.0	0.8125	0.8965517
2648	0.8125	1.0	0.8125	0.8965517
2649	0.875	1.0	0.875	0.93333334
2650	0.5	1.0	0.5	0.6666667
2651	0.6875	1.0	0.6875	0.8148148
2652	0.6875	1.0	0.6875	0.8148148
2653	0.75	1.0	0.75	0.85714287
2654	0.9375	1.0	0.9375	0.9677419
2655	0.6875	1.0	0.6875	0.8148148
2656	0.625	1.0	0.625	0.7692308
2657	0.6875	1.0	0.6875	0.8148148
2658	0.875	1.0	0.875	0.93333334
2659	0.8125	1.0	0.8125	0.8965517
2660	0.6875	1.0	0.6875	0.8148148
2661	0.75	1.0	0.75	0.85714287
2662	0.5625	1.0	0.5625	0.72
2663	0.75	1.0	0.75	0.85714287
2664	0.5625	1.0	0.5625	0.72
2665	0.5625	1.0	0.5625	0.72
2666	0.5625	1.0	0.5625	0.72
2667	0.8125	1.0	0.8125	0.8965517
2668	0.6875	1.0	0.6875	0.8148148
2669	0.4375	1.0	0.4375	0.6086956
2670	0.5	1.0	0.5	0.6666667
2671	0.8125	1.0	0.8125	0.8965517
2672	0.75	1.0	0.75	0.85714287
2673	0.5	1.0	0.5	0.6666667
2674	0.6875	1.0	0.6875	0.8148148
2675	0.75	1.0	0.75	0.85714287
2676	0.6875	1.0	0.6875	0.8148148
2677	0.625	1.0	0.625	0.7692308
2678	0.75	1.0	0.75	0.85714287
2679	0.5625	1.0	0.5625	0.72
2680	0.6875	1.0	0.6875	0.8148148
2681	0.9375	1.0	0.9375	0.9677419
2682	0.5625	1.0	0.5625	0.72
2683	0.6875	1.0	0.6875	0.8148148
2684	0.5625	1.0	0.5625	0.72
2685	0.5625	1.0	0.5625	0.72
2686	0.8125	1.0	0.8125	0.8965517
2687	0.6875	1.0	0.6875	0.8148148
2688	0.8125	1.0	0.8125	0.8965517
2689	0.6875	1.0	0.6875	0.8148148
2690	0.75	1.0	0.75	0.85714287
2691	0.75	1.0	0.75	0.85714287
2692	0.625	1.0	0.625	0.7692308
2693	0.75	1.0	0.75	0.85714287
2694	0.6875	1.0	0.6875	0.8148148
2695	0.6875	1.0	0.6875	0.8148148
2696	0.5625	1.0	0.5625	0.72
2697	0.8125	1.0	0.8125	0.8965517
2698	0.6875	1.0	0.6875	0.8148148
2699	0.8125	1.0	0.8125	0.8965517
2700	0.75	1.0	0.75	0.85714287
2701	0.75	1.0	0.75	0.85714287
2702	0.5625	1.0	0.5625	0.72
2703	0.5625	1.0	0.5625	0.72
2704	0.5625	1.0	0.5625	0.72
2705	0.8125	1.0	0.8125	0.8965517
2706	0.8125	1.0	0.8125	0.8965517
2707	0.6875	1.0	0.6875	0.8148148
2708	0.5625	1.0	0.5625	0.72
2709	0.5	1.0	0.5	0.6666667
2710	0.5625	1.0	0.5625	0.72
2711	0.5625	1.0	0.5625	0.72
2712	0.625	1.0	0.625	0.7692308
2713	0.75	1.0	0.75	0.85714287
2714	0.6875	1.0	0.6875	0.8148148
2715	0.625	1.0	0.625	0.7692308
2716	0.625	1.0	0.625	0.7692308
2717	0.4375	1.0	0.4375	0.6086956
2718	0.5625	1.0	0.5625	0.72
2719	0.625	1.0	0.625	0.7692308
2720	0.75	1.0	0.75	0.85714287
2721	0.5625	1.0	0.5625	0.72
2722	0.6875	1.0	0.6875	0.8148148
2723	0.5625	1.0	0.5625	0.72
2724	0.6875	1.0	0.6875	0.8148148
2725	0.75	1.0	0.75	0.85714287
2726	0.875	1.0	0.875	0.93333334
2727	0.75	1.0	0.75	0.85714287
2728	0.75	1.0	0.75	0.85714287
2729	0.625	1.0	0.625	0.7692308
2730	0.5	1.0	0.5	0.6666667
2731	0.4375	1.0	0.4375	0.6086956
2732	0.5625	1.0	0.5625	0.72
2733	0.5625	1.0	0.5625	0.72
2734	0.75	1.0	0.75	0.85714287
2735	0.6875	1.0	0.6875	0.8148148
2736	0.5625	1.0	0.5625	0.72
2737	0.625	1.0	0.625	0.7692308
2738	0.5	1.0	0.5	0.6666667
2739	0.4375	1.0	0.4375	0.6086956
2740	0.5	1.0	0.5	0.6666667
2741	0.625	1.0	0.625	0.7692308
2742	0.75	1.0	0.75	0.85714287
2743	0.8125	1.0	0.8125	0.8965517
2744	0.75	1.0	0.75	0.85714287
2745	0.6875	1.0	0.6875	0.8148148
2746	0.625	1.0	0.625	0.7692308
2747	0.6875	1.0	0.6875	0.8148148
2748	0.75	1.0	0.75	0.85714287
2749	0.5625	1.0	0.5625	0.72
2750	0.625	1.0	0.625	0.7692308
2751	0.5	1.0	0.5	0.6666667
2752	0.625	1.0	0.625	0.7692308
2753	0.625	1.0	0.625	0.7692308
2754	0.4375	1.0	0.4375	0.6086956
2755	0.625	1.0	0.625	0.7692308
2756	0.375	1.0	0.375	0.54545456
2757	0.625	1.0	0.625	0.7692308
2758	0.5625	1.0	0.5625	0.72
2759	0.8125	1.0	0.8125	0.8965517
2760	0.8125	1.0	0.8125	0.8965517
2761	0.75	1.0	0.75	0.85714287
2762	0.625	1.0	0.625	0.7692308
2763	0.8125	1.0	0.8125	0.8965517
2764	0.625	1.0	0.625	0.7692308
2765	0.6875	1.0	0.6875	0.8148148
2766	0.625	1.0	0.625	0.7692308
2767	0.75	1.0	0.75	0.85714287
2768	0.6875	1.0	0.6875	0.8148148
2769	0.5625	1.0	0.5625	0.72
2770	0.5	1.0	0.5	0.6666667
2771	0.75	1.0	0.75	0.85714287
2772	0.6875	1.0	0.6875	0.8148148
2773	0.625	1.0	0.625	0.7692308
2774	0.5	1.0	0.5	0.6666667
2775	0.625	1.0	0.625	0.7692308
2776	0.625	1.0	0.625	0.7692308
2777	0.625	1.0	0.625	0.7692308
2778	0.6875	1.0	0.6875	0.8148148
2779	0.5	1.0	0.5	0.6666667
2780	0.625	1.0	0.625	0.7692308
2781	0.6875	1.0	0.6875	0.8148148
2782	0.625	1.0	0.625	0.7692308
2783	0.5	1.0	0.5	0.6666667
2784	0.75	1.0	0.75	0.85714287
2785	0.5625	1.0	0.5625	0.72
2786	0.625	1.0	0.625	0.7692308
2787	0.5625	1.0	0.5625	0.72
2788	0.6875	1.0	0.6875	0.8148148
2789	0.375	1.0	0.375	0.54545456
2790	0.875	1.0	0.875	0.93333334
2791	0.375	1.0	0.375	0.54545456
2792	0.6875	1.0	0.6875	0.8148148
2793	0.4375	1.0	0.4375	0.6086956
2794	0.75	1.0	0.75	0.85714287
2795	0.4375	1.0	0.4375	0.6086956
2796	0.5	1.0	0.5	0.6666667
2797	0.875	1.0	0.875	0.93333334
2798	0.75	1.0	0.75	0.85714287
2799	0.5	1.0	0.5	0.6666667
2800	0.625	1.0	0.625	0.7692308
2801	0.5625	1.0	0.5625	0.72
2802	0.8125	1.0	0.8125	0.8965517
2803	0.5	1.0	0.5	0.6666667
2804	0.5	1.0	0.5	0.6666667
2805	0.4375	1.0	0.4375	0.6086956
2806	0.875	1.0	0.875	0.93333334
2807	0.625	1.0	0.625	0.7692308
2808	0.4375	1.0	0.4375	0.6086956
2809	0.75	1.0	0.75	0.85714287
2810	0.6875	1.0	0.6875	0.8148148
2811	0.5	1.0	0.5	0.6666667
2812	0.6875	1.0	0.6875	0.8148148
2813	0.75	1.0	0.75	0.85714287
2814	0.625	1.0	0.625	0.7692308
2815	0.6875	1.0	0.6875	0.8148148
2816	0.625	1.0	0.625	0.7692308
2817	0.5	1.0	0.5	0.6666667
2818	0.8125	1.0	0.8125	0.8965517
2819	0.5625	1.0	0.5625	0.72
2820	0.5	1.0	0.5	0.6666667
2821	0.75	1.0	0.75	0.85714287
2822	0.5625	1.0	0.5625	0.72
